Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:04:20 AM,43.2572,28.0147,↖ 327°,457,526,"38,000",-25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:04:50 AM,43.3089,27.9688,↖ 327°,457,526,"37,975",-25,FlightAware ADS-B (LBBR)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:05:20 AM,43.3617,27.9218,↖ 327°,458,527,"37,975", ,FlightAware ADS-B (TEQ / LTBU)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:05:50 AM,43.4154,27.874,↖ 327°,459,528,"37,975",25,FlightAware ADS-B (JAM / LBIA)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:06:20 AM,43.4684,27.8265,↖ 327°,459,528,"38,000",50,FlightAware ADS-B (LBPG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:06:50 AM,43.5221,27.7781,↖ 327°,459,528,"38,025",25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:07:20 AM,43.5749,27.7305,↖ 327°,457,526,"38,025", ,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:07:50 AM,43.6291,27.6818,↖ 327°,456,525,"38,025",-25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:08:20 AM,43.6812,27.6345,↖ 327°,454,522,"38,000",-25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:08:50 AM,43.7328,27.5877,↖ 327°,455,524,"38,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:09:20 AM,43.7861,27.5392,↖ 327°,452,520,"38,000",-25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:09:50 AM,43.8381,27.4918,↖ 326°,456,525,"37,975",-25,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:10:20 AM,43.8895,27.4451,↖ 327°,451,519,"37,975", ,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:10:50 AM,43.9409,27.3981,↖ 327°,451,519,"37,975", ,FlightAware ADS-B (BOJ / LBBG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:11:14 AM,43.9841,27.3572,↖ 322°,451,519,"37,975", ,FlightAware ADS-B (BOJ / LBBG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:11:44 AM,44.0305,27.3049,↖ 321°,451,519,"37,975",25,FlightAware ADS-B (LRBG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:12:14 AM,44.0789,27.2504,↖ 321°,452,520,"38,000", ,FlightAware ADS-B (INI / LYNI)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:12:49 AM,44.1381,27.184,↖ 321°,454,522,"37,975", ,FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:13:19 AM,44.1861,27.1298,↖ 321°,453,521,"38,000",25,FlightAware ADS-B (INI / LYNI)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:13:49 AM,44.2328,27.077,↖ 321°,454,522,"38,000",25,FlightAware ADS-B (KIV / LUKK)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:14:19 AM,44.2829,27.0201,↖ 321°,453,521,"38,025", ,FlightAware ADS-B (PDV / LBPD)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:14:49 AM,44.3326,26.9635,↖ 321°,454,522,"38,000",-46,FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:15:24 AM,44.3888,26.8995,↖ 321°,457,526,"37,975", ,FlightAware ADS-B (PDV / LBPD)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:15:55 AM,44.4406,26.8403,↖ 321°,458,527,"38,000",49,FlightAware ADS-B (LBMG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:16:25 AM,44.4889,26.7847,↖ 321°,458,527,"38,025",50,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:16:55 AM,44.5379,26.7285,↖ 321°,456,525,"38,050", ,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:17:25 AM,44.5871,26.6721,↖ 321°,456,525,"38,025",-47,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:17:59 AM,44.6419,26.609,↖ 321°,458,527,"38,000",-22,FlightAware ADS-B (CRA / LRCV)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:18:33 AM,44.6976,26.5446,↖ 320°,455,524,"38,000",23,FlightAware ADS-B (LRTZ)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:19:03 AM,44.7452,26.4895,↖ 320°,457,526,"38,025",25,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:19:33 AM,44.7939,26.4328,↖ 320°,454,522,"38,025",-25,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:20:03 AM,44.8422,26.3764,↖ 320°,451,519,"38,000",-49,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:20:34 AM,44.8933,26.3166,↖ 320°,452,520,"37,975",-49,FlightAware ADS-B (LRTZ)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:21:04 AM,44.9394,26.2626,↖ 320°,455,524,"37,950", ,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:21:35 AM,44.9892,26.2042,↖ 320°,455,524,"37,975",49,FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:22:05 AM,45.0395,26.1446,↖ 320°,453,521,"38,000",25,FlightAware ADS-B (TGV / LBTG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:22:35 AM,45.0881,26.0873,↖ 320°,456,525,"38,000",24,FlightAware ADS-B (TGV / LBTG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:23:07 AM,45.1394,26.0272,↖ 320°,456,525,"38,025", ,FlightAware ADS-B (CRA / LRCV)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:23:37 AM,45.1877,25.97,↖ 320°,455,524,"38,000",-25,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:24:08 AM,45.2361,25.9127,↖ 320°,456,525,"38,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:24:38 AM,45.2857,25.8537,↖ 320°,455,524,"38,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:25:08 AM,45.3336,25.7966,↖ 320°,456,525,"38,000", ,FlightAware ADS-B (CRA / LRCV)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:25:38 AM,45.3838,25.7365,↖ 320°,456,525,"38,000",-50,FlightAware ADS-B (LRTZ)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:26:08 AM,45.4322,25.6788,↖ 320°,457,526,"37,950",-350,FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:26:38 AM,45.4806,25.6207,↖ 320°,454,522,"37,650",-650,FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:27:08 AM,45.5281,25.5632,↖ 320°,461,531,"37,300",-800,FlightAware ADS-B (LBMG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:27:38 AM,45.5768,25.5043,↖ 320°,465,535,"36,850",-925,FlightAware ADS-B (LRBG)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:28:08 AM,45.6253,25.4457,↖ 320°,461,531,"36,375",-925,FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:28:38 AM,45.6737,25.3873,↖ 320°,460,529,"35,925","-1,050",FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:29:08 AM,45.7235,25.3266,↖ 320°,467,537,"35,325","-1,475",FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:29:38 AM,45.774,25.2651,↖ 320°,474,545,"34,450","-1,725",FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:30:08 AM,45.8234,25.2051,↖ 320°,475,547,"33,600","-1,725",FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:30:38 AM,45.8725,25.145,↖ 320°,475,547,"32,725","-1,900",FlightAware ADS-B (BAY / LRBM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:31:08 AM,45.9236,25.0823,↖ 319°,474,545,"31,700","-2,225",FlightAware ADS-B (SUJ / LRSM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:31:38 AM,45.9729,25.0216,↖ 319°,476,548,"30,500","-2,575",FlightAware ADS-B (BAY / LRBM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:32:08 AM,46.023,24.9597,↖ 319°,474,545,"29,125","-2,700",FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:32:38 AM,46.0712,24.9,↖ 319°,472,543,"27,800","-2,625",FlightAware ADS-B (IAS / LRIA)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:33:08 AM,46.1218,24.8373,↖ 319°,466,536,"26,500","-3,000",FlightAware ADS-B (OTP / LROP)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:33:39 AM,46.172,24.7749,↖ 319°,459,528,"24,750","-3,049",FlightAware ADS-B (BAY / LRBM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:34:09 AM,46.2189,24.7163,↖ 319°,445,512,"23,400","-3,625",FlightAware ADS-B (SBZ / LRSB)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:34:39 AM,46.2654,24.6583,↖ 319°,449,517,"21,125","-3,975",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:35:09 AM,46.3134,24.5984,↖ 319°,435,501,"19,425","-3,425",FlightAware ADS-B (BBU / LRBS)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:35:39 AM,46.3569,24.5437,↖ 319°,425,489,"17,700","-3,700",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:36:09 AM,46.4012,24.4879,↖ 319°,421,484,"15,725","-3,950",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:36:39 AM,46.4447,24.433,↖ 319°,414,476,"13,750","-3,800",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:37:09 AM,46.488,24.3785,↖ 319°,405,466,"11,925","-3,250",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:37:39 AM,46.53,24.3254,↖ 319°,386,444,"10,500","-2,700",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:38:09 AM,46.5685,24.2765,↖ 319°,368,423,"9,225","-2,675",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:38:39 AM,46.6056,24.2295,↖ 319°,357,411,"7,825","-2,609",FlightAware ADS-B (TGM / LRTM)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:38:55 AM,46.6263,24.2032,↖ 319°,349,402,"7,225","-1,500",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:39:25 AM,46.6608,24.1593,↖ 319°,311,358,"6,675","-1,050",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:39:55 AM,46.6914,24.1203,↖ 319°,280,322,"6,175","-1,250",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:40:13 AM,46.708,24.0991,↖ 319°,272,313,"5,675","-1,781",FlightAware ADS-B (CLJ / LRCL)
