Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:48:41 AM,40.9763,6.0585,← 275°,403,464,"37,350",-857,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:49:07 AM,40.9798,6.0012,← 276°,402,463,"36,950","-1,000",FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:49:50 AM,40.9865,5.8875,← 275°,398,458,"36,200",-986,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:50:20 AM,40.9907,5.8155,← 274°,395,455,"35,750",-950,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:50:50 AM,40.9948,5.743,← 274°,396,456,"35,250",-950,FlightAware ADS-B (CEQ / LFMD)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:51:20 AM,40.9988,5.6725,← 274°,399,459,"34,800",-950,FlightAware ADS-B (CAG / LIEE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:51:50 AM,41.0029,5.5994,← 274°,402,463,"34,300","-1,000",FlightAware ADS-B (VLC / LEVC)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:52:20 AM,41.0071,5.5236,← 274°,403,464,"33,800",-975,FlightAware ADS-B (AJA / LFKJ)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:52:50 AM,41.011,5.4531,← 275°,405,466,"33,325",-959,FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:53:21 AM,41.0152,5.3756,← 274°,408,470,"32,825",-959,FlightAware ADS-B (AJA / LFKJ)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:53:51 AM,41.0193,5.2988,← 275°,408,470,"32,350",-975,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:54:21 AM,41.0232,5.2262,← 274°,403,464,"31,850",-959,FlightAware ADS-B (AJA / LFKJ)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:54:52 AM,41.0272,5.1503,← 274°,399,459,"31,375",-980,FlightAware ADS-B (FNI / LFTW)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:55:36 AM,41.0328,5.0433,← 274°,393,452,"30,625",-964,FlightAware ADS-B (CTT / LFMQ)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:56:02 AM,41.0359,4.9822,← 274°,390,449,"30,250",-964,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:56:32 AM,41.0395,4.9109,← 274°,387,445,"29,725","-1,025",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:57:02 AM,41.0429,4.8411,← 274°,383,441,"29,225",-777,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:57:28 AM,41.0463,4.7774,← 275°,381,438,"29,000",-218,FlightAware ADS-B (GRO / LEGE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:58:04 AM,41.0543,4.6978,← 278°,382,440,"29,000", ,FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:58:35 AM,41.0615,4.6284,← 278°,380,437,"29,000",-197,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:59:05 AM,41.0692,4.5579,← 278°,378,435,"28,800","-1,125",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 09:59:35 AM,41.0766,4.4899,← 278°,371,427,"27,875","-1,875",FlightAware ADS-B (LFNE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:00:05 AM,41.0838,4.4223,← 278°,367,422,"26,925","-1,925",FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:00:35 AM,41.0909,4.3558,← 279°,365,420,"25,950","-2,000",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:01:05 AM,41.0982,4.2881,← 278°,364,419,"24,925","-1,990",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:01:27 AM,41.1031,4.2409,← 278°,363,418,"24,225","-1,817",FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:01:57 AM,41.1094,4.181,← 279°,357,411,"23,350","-1,947",FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:02:14 AM,41.1139,4.1379,← 278°,354,407,"22,700","-1,958",FlightAware ADS-B (FNU / LIER)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:02:33 AM,41.1168,4.1103,← 279°,352,405,"22,175","-1,988",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:02:54 AM,41.1224,4.0561,← 278°,346,398,"21,375","-2,009",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:03:29 AM,41.13,3.9826,← 278°,338,389,"20,300","-1,473",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:03:49 AM,41.1342,3.9417,← 278°,341,392,"20,025",-513,FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:04:07 AM,41.1384,3.9007,← 278°,342,394,"19,975","-1,050",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:04:39 AM,41.1452,3.834,← 278°,345,397,"19,150","-1,339",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:05:03 AM,41.1499,3.787,← 278°,340,391,"18,725","-1,217",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:05:32 AM,41.156,3.7274,← 278°,336,387,"18,075","-1,297",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:06:02 AM,41.162,3.667,← 279°,333,383,"17,450","-1,265",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:06:23 AM,41.1663,3.6243,← 278°,333,383,"17,000","-1,265",FlightAware ADS-B (LERA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:06:53 AM,41.1725,3.5616,← 278°,331,381,"16,375","-1,264",FlightAware ADS-B (LERA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:07:33 AM,41.1806,3.4807,← 278°,330,380,"15,525","-1,243",FlightAware ADS-B (GRO / LEGE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:08:03 AM,41.1862,3.4229,← 278°,323,372,"14,925","-1,170",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:08:23 AM,41.19,3.3842,← 279°,321,369,"14,550","-1,230",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:08:53 AM,41.1958,3.3244,← 277°,320,368,"13,900","-1,175",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:09:23 AM,41.2013,3.2672,← 278°,317,365,"13,375","-1,225",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:09:53 AM,41.2071,3.2073,← 277°,321,369,"12,675","-1,300",FlightAware ADS-B (GRO / LEGE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:10:23 AM,41.2126,3.149,← 277°,317,365,"12,075","-1,190",FlightAware ADS-B (GRO / LEGE)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:10:56 AM,41.2181,3.0866,← 277°,314,361,"11,425","-1,206",FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:11:14 AM,41.221,3.0534,← 277°,305,351,"11,050","-1,154",FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:11:35 AM,41.2244,3.0154,← 277°,295,339,"10,675","-1,059",FlightAware ADS-B (REU / LERS)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:12:05 AM,41.2291,2.9622,← 277°,284,327,"10,150",-925,FlightAware ADS-B (REU / LERS)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:12:35 AM,41.2336,2.9111,← 277°,274,315,"9,750",-724,FlightAware ADS-B (REU / LERS)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:13:03 AM,41.2376,2.8646,← 278°,276,318,"9,450",-717,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:13:21 AM,41.2403,2.8342,← 277°,278,320,"9,200",-733,FlightAware ADS-B (LEPB)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:13:48 AM,41.2442,2.7889,← 277°,277,319,"8,900",-692,FlightAware ADS-B (PMI / LEPA)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:14:13 AM,41.2478,2.7488,← 278°,273,314,"8,600",-704,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:14:37 AM,41.2513,2.7062,← 277°,272,313,"8,325",-685,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:14:59 AM,41.2543,2.6699,← 275°,274,315,"8,075",-659,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:15:18 AM,41.2543,2.6384,← 269°,274,315,"7,875",-675,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:15:39 AM,41.2532,2.6036,← 268°,272,313,"7,625",-732,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:15:59 AM,41.2522,2.5696,← 268°,271,312,"7,375",-685,FlightAware ADS-B (LELL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:16:25 AM,41.2509,2.5272,← 269°,269,310,"7,100",-694,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:16:53 AM,41.2495,2.4824,← 268°,258,297,"6,750",-702,FlightAware ADS-B (LEBC)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:17:12 AM,41.2487,2.4517,← 270°,246,283,"6,550",-643,FlightAware ADS-B (BCN / LEBL)
TLV - BCN,Vueling Airlines,VLG7845,A320,23/06/23,Fri 10:17:28 AM,41.2532,2.4293,← 299°,237,273,"6,375",-591,FlightAware ADS-B (LELL)
