Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:11:54 PM,49.3059,15.4952,↖ 316°,409,471,"26,575","-1,200",FlightAware ADS-B (LZNI)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:12:24 PM,49.3483,15.4322,↖ 316°,407,468,"25,825","-1,684",FlightAware ADS-B (LKHK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:12:43 PM,49.3738,15.3942,↖ 317°,403,464,"25,200","-2,115",FlightAware ADS-B (LKCS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:13:03 PM,49.4004,15.3544,↖ 317°,400,460,"24,450","-2,329",FlightAware ADS-B (LKCS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:13:21 PM,49.4241,15.3192,↖ 316°,397,457,"23,725","-2,230",FlightAware ADS-B (KLV / LKKV)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:13:40 PM,49.449,15.2815,← 314°,394,453,"23,075","-3,000",FlightAware ADS-B (LKST)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:13:59 PM,49.4698,15.24,← 303°,401,461,"21,825","-3,198",FlightAware ADS-B (LKJI)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:14:33 PM,49.501,15.1559,← 300°,399,459,"20,250","-2,625",FlightAware ADS-B (BRQ / LKTB)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:14:55 PM,49.5206,15.1026,← 301°,395,455,"19,375","-2,221",FlightAware ADS-B (VIE / LOWW)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:15:25 PM,49.5474,15.0298,← 299°,382,440,"18,325","-1,950",FlightAware ADS-B (LKLT)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:15:55 PM,49.5724,14.9616,← 299°,371,427,"17,425","-1,825",FlightAware ADS-B (PRG / LKPR)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:16:25 PM,49.5978,14.8921,← 299°,361,415,"16,500","-1,800",FlightAware ADS-B (LKLT)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:16:55 PM,49.6219,14.8258,← 299°,352,405,"15,625","-1,750",FlightAware ADS-B (LKJI)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:17:25 PM,49.6452,14.7615,← 299°,344,396,"14,750","-1,725",FlightAware ADS-B (LKVO)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:17:55 PM,49.6686,14.6972,← 299°,342,394,"13,900","-1,850",FlightAware ADS-B (LKHK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:18:25 PM,49.6916,14.6335,← 299°,340,391,"12,900","-2,225",FlightAware ADS-B (PRG / LKPR)
