Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:07:33 PM,50.0762,11.8398,← 274°,430,495,"36,000",25,FlightAware ADS-B (NUE / EDDN)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:08:03 PM,50.0806,11.7477,← 274°,431,496,"36,000", ,FlightAware ADS-B (STR / EDDS)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:08:34 PM,50.0853,11.6474,← 274°,431,496,"36,000", ,FlightAware ADS-B (EDAJ)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:09:04 PM,50.0894,11.5562,← 274°,432,497,"36,000", ,FlightAware ADS-B (MUC / EDDM)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:09:34 PM,50.0935,11.4645,← 274°,434,499,"36,000",25,FlightAware ADS-B (ETHA)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:10:04 PM,50.0976,11.3715,← 274°,434,499,"36,025",22,FlightAware ADS-B (LKLB)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:10:42 PM,50.1027,11.2522,← 274°,434,499,"36,025", ,FlightAware ADS-B (LKMH)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:11:12 PM,50.1067,11.1599,← 274°,434,499,"36,025",-25,FlightAware ADS-B (EDBF)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:11:42 PM,50.1106,11.0654,← 274°,434,499,"36,000", ,FlightAware ADS-B (KSF / EDVK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:11:58 PM,50.1122,11.0259,← 275°,433,498,"36,025", ,FlightAware ADS-B (QEF / EDFE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:12:43 PM,50.1181,10.8769,← 273°,433,498,"36,000",-20,FlightAware ADS-B (LKHD)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:13:13 PM,50.1217,10.7834,← 274°,432,497,"36,000", ,FlightAware ADS-B (EDAQ)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:13:43 PM,50.1252,10.6904,← 273°,431,496,"36,000", ,FlightAware ADS-B (KSF / EDVK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:14:13 PM,50.1286,10.5993,← 273°,430,495,"36,000", ,FlightAware ADS-B (KSF / EDVK)
