Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:08:01 PM,47.3355,22.8972,↖ 319°,418,481,"38,000", ,FlightAware ADS-B (KSC / LZKZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:08:32 PM,47.3805,22.8385,↖ 318°,417,480,"38,000", ,FlightAware ADS-B (BAY / LRBM)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:09:02 PM,47.4244,22.7807,↖ 318°,414,476,"38,000",-50,FlightAware ADS-B (TSR / LRTR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:09:32 PM,47.4657,22.726,↖ 318°,413,475,"37,950",-550,FlightAware ADS-B (BAY / LRBM)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:10:02 PM,47.5093,22.6687,↖ 318°,412,474,"37,450",-975,FlightAware ADS-B (BAY / LRBM)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:10:32 PM,47.5515,22.6127,↖ 318°,411,473,"36,975",-975,FlightAware ADS-B (TSR / LRTR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:11:02 PM,47.5935,22.5572,↖ 318°,416,479,"36,475",-950,FlightAware ADS-B (TSR / LRTR)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:11:32 PM,47.6372,22.499,↖ 318°,421,484,"36,025",-467,FlightAware ADS-B (LHDK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:12:03 PM,47.6842,22.4364,↖ 318°,421,484,"36,000",-24,FlightAware ADS-B (UDJ / UKLU)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:12:34 PM,47.7258,22.3808,↖ 318°,421,484,"36,000", ,FlightAware ADS-B (BTS / LZIB)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:13:04 PM,47.7691,22.323,↖ 318°,421,484,"36,000", ,FlightAware ADS-B (BTS / LZIB)
