Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:48:17 AM,37.0783,25.5561,← 305°,460,529,"28,700","-1,025",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:48:47 AM,37.1146,25.4901,← 305°,455,524,"28,175","-1,200",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:49:17 AM,37.1507,25.4243,← 305°,452,520,"27,500","-1,425",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:49:47 AM,37.1856,25.3607,← 304°,445,512,"26,750","-1,525",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:50:17 AM,37.2202,25.2974,← 304°,440,506,"25,975","-1,525",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:50:47 AM,37.2553,25.2331,← 304°,440,506,"25,225","-1,525",FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:51:17 AM,37.2896,25.1703,← 304°,436,502,"24,450","-1,525",FlightAware ADS-B (LGTP)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:51:47 AM,37.3219,25.1105,← 304°,432,497,"23,700","-1,475",FlightAware ADS-B (JSY / LGSO)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:52:18 AM,37.3551,25.0473,← 303°,427,491,"22,950","-1,595",FlightAware ADS-B (JSY / LGSO)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:52:50 AM,37.3892,24.9832,← 303°,414,476,"22,025","-1,830",FlightAware ADS-B (JSY / LGSO)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:53:08 AM,37.4038,24.9412,← 285°,412,474,"21,425","-2,008",FlightAware ADS-B (RHO / LGRP)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:53:49 AM,37.4205,24.8443,← 283°,411,473,"20,050","-1,938",FlightAware ADS-B (RHO / LGRP)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:54:20 AM,37.4332,24.775,← 283°,401,461,"19,100","-1,574",FlightAware ADS-B (RHO / LGRP)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:54:50 AM,37.4451,24.7076,← 283°,396,456,"18,450","-1,175",FlightAware ADS-B (JSY / LGSO)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:55:20 AM,37.4565,24.6412,← 282°,395,455,"17,925","-1,100",FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:55:50 AM,37.4675,24.5757,← 282°,390,449,"17,350","-1,450",FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:56:20 AM,37.4789,24.5076,← 282°,387,445,"16,475","-1,600",FlightAware ADS-B (JSI / LGSK)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:56:50 AM,37.4895,24.4424,← 281°,383,441,"15,750","-1,303",FlightAware ADS-B (JSI / LGSK)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:57:21 AM,37.5008,24.3748,← 282°,377,434,"15,150","-1,475",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:57:51 AM,37.5121,24.3103,← 282°,378,435,"14,250","-2,164",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:58:22 AM,37.5237,24.2441,← 282°,379,436,"12,950","-2,508",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:58:52 AM,37.5336,24.1797,← 280°,378,435,"11,700","-2,500",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:59:22 AM,37.5426,24.1149,← 280°,377,434,"10,450","-2,250",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 06:59:52 AM,37.5514,24.0497,← 279°,368,423,"9,450","-1,452",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:00:24 AM,37.5597,23.9836,← 278°,343,395,"8,950",-688,FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:00:40 AM,37.5633,23.9518,← 278°,325,374,"8,900",-293,FlightAware ADS-B (HER / LGIR)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:01:10 AM,37.5688,23.9003,← 278°,298,343,"8,725",-575,FlightAware ADS-B (CHQ / LGSA)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:01:40 AM,37.5738,23.8522,← 278°,283,326,"8,325","-1,082",FlightAware ADS-B (LGEL)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:02:11 AM,37.5794,23.7999,← 278°,280,322,"7,625","-1,328",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:02:41 AM,37.5846,23.7526,← 278°,276,318,"6,975","-1,467",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:02:57 AM,37.5912,23.7282,← 302°,267,307,"6,500","-1,818",FlightAware ADS-B (EDO / LTFD)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:03:14 AM,37.6074,23.7106,↖ 333°,257,296,"5,975","-1,586",FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:03:32 AM,37.6271,23.7061,↑ 357°,247,284,"5,575","-1,563",FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:04:02 AM,37.6583,23.7188,↗ 22°,249,287,"4,725","-1,575",FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:04:32 AM,37.6905,23.7357,↗ 23°,248,285,"4,000","-1,300",FlightAware ADS-B (ATH / LGAV)
