Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:23:02 PM,38.2214,-0.7006,↙ 245°,422,486,"39,000", ,FlightAware ADS-B (LERA)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:23:32 PM,38.1973,-0.7668,↙ 245°,422,486,"39,000", ,FlightAware ADS-B (LERA)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:24:03 PM,38.1725,-0.8356,← 246°,422,486,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:24:33 PM,38.148,-0.9035,↙ 245°,422,486,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:25:03 PM,38.1242,-0.9688,↙ 245°,422,486,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:25:34 PM,38.0984,-1.0395,↙ 245°,422,486,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:26:04 PM,38.0738,-1.1068,↙ 245°,423,487,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:26:34 PM,38.0484,-1.1761,↙ 245°,424,488,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:27:04 PM,38.0242,-1.2417,↙ 245°,425,489,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:27:35 PM,37.9983,-1.3123,↙ 245°,425,489,"39,000", ,FlightAware ADS-B (GIB / LXGB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:28:08 PM,37.9682,-1.3843,↙ 237°,424,488,"39,000", ,FlightAware ADS-B (VLC / LEVC)
