Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:44:08 AM,31.8827,35.9631,→ 98°,357,411,"9,000",-850,FlightAware ADS-B (SDV / LLSD)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:44:38 AM,31.8764,36.0183,→ 98°,325,374,"8,675",-620,FlightAware ADS-B (SDV / LLSD)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:44:54 AM,31.8732,36.0461,→ 98°,308,354,"8,525",-848,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:45:24 AM,31.8676,36.094,→ 98°,289,333,"8,025","-1,000",FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:45:54 AM,31.8624,36.1391,→ 98°,275,316,"7,525","-1,010",FlightAware ADS-B (JRS / LLJR)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:46:13 AM,31.8587,36.1658,→ 107°,264,304,"7,200","-1,000",FlightAware ADS-B (TLV / LLBG)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:46:33 AM,31.8448,36.1886,↘ 146°,245,282,"6,875","-1,033",FlightAware ADS-B (TLV / LLBG)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:46:58 AM,31.8184,36.1969,↓ 171°,230,265,"6,425","-1,024",FlightAware ADS-B (TLV / LLBG)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:47:14 AM,31.8022,36.2,↓ 171°,223,257,"6,175",-955,FlightAware ADS-B (JRS / LLJR)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:47:31 AM,31.7849,36.2034,↓ 171°,217,250,"5,900",-882,FlightAware ADS-B (JRS / LLJR)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:47:48 AM,31.7689,36.2018,↙ 205°,198,228,"5,675",-730,FlightAware ADS-B (TLV / LLBG)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:48:08 AM,31.7575,36.1862,← 252°,184,212,"5,450",-938,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:48:28 AM,31.7549,36.1671,← 263°,183,211,"5,050","-1,095",FlightAware ADS-B (JRS / LLJR)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:48:45 AM,31.7527,36.1501,← 260°,177,204,"4,775",-909,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:49:01 AM,31.7506,36.1364,← 261°,170,196,"4,550",-848,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:49:31 AM,31.7469,36.1104,← 261°,151,174,"4,125",-775,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:50:01 AM,31.7438,36.088,← 261°,131,151,"3,775",-690,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:50:21 AM,31.7418,36.074,← 260°,131,151,"3,550",-665,Surface and Near-Surface
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:51:29 AM,31.7349,36.0258,← 260°,130,150,"2,800",-665,FlightAware ADS-B (JRS / LLJR)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:51:49 AM,31.7328,36.0114,← 261°,133,153,"2,575",-527,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,Mon 12:52:06 AM,31.7311,35.9993,← 260°,126,145,"2,475",-353,FlightAware ADS-B (AMM / OJAI)
TLV - AMM,Royal Jordanian,RJ341,E75L,17/07/2023,,,,,,,,,
